,date,Zenith Angle [degrees],Azimuth Angle [degrees],Total Cloud Cover [%],Opaque Cloud Cover [%],Station Pressure [mBar],Precipitable Water [mm],AOD [400nm],AOD [500nm],AOD [675nm],AOD [870nm],AOD [1020nm],SSA [675nm],Asymmetry [675nm],cct
1675,2017-09-09 07:00:00,74.77625,96.06669,22.0,13.0,820.75,18.1,0.2823,0.2148,0.123,0.0746,0.0609,0.9982,0.6415,4093.335478910512
1676,2017-09-09 07:30:00,69.09348,101.15448,22.0,14.0,820.822,17.4,0.2867,0.2173,0.1241,0.0749,0.0615,0.9676,0.6125,4447.767947463498
1677,2017-09-09 08:00:00,63.50784,106.56731,23.0,15.0,820.841,17.0,0.285,0.2169,0.1246,0.075,0.0622,0.8872,0.6446,4681.911939355517
1678,2017-09-09 08:30:00,58.08233,112.45059,21.0,14.0,820.923,18.0,0.2814,0.2129,0.1242,0.074,0.0616,0.996,0.6184,4844.49076342744
1679,2017-09-09 09:00:00,52.89484,118.97822,25.0,14.0,820.96,17.8,0.2786,0.2133,0.1225,0.0738,0.062,0.9914,0.6195,4951.2097371571335
1680,2017-09-09 09:30:00,48.0467,126.3546,20.0,11.0,820.875,17.5,0.2729,0.2078,0.1203,0.0723,0.0614,0.9998,0.604,5041.337340969469
1681,2017-09-09 10:00:00,43.67159,134.80374,21.0,10.0,820.652,17.8,0.2644,0.2037,0.1152,0.0705,0.0593,0.9698,0.6179,5106.585140250298
1682,2017-09-10 07:00:00,74.95168,96.42559,16.0,11.0,822.032,20.2,0.2316,0.1748,0.0989,0.061,0.0519,0.961,0.5912,4210.786927142207
1683,2017-09-10 07:30:00,69.27476,101.52207,20.0,14.0,822.16,19.6,0.2405,0.1821,0.1056,0.0664,0.0581,0.9989,0.5849,4551.742217789168
1684,2017-09-10 10:30:00,40.2425,144.91256,15.0,7.0,822.543,20.2,0.3786,0.33,0.2687,0.2399,0.2409,0.8566,0.7285,5249.667757106635
1685,2017-09-10 11:00:00,37.39952,155.95756,19.0,10.0,822.371,20.0,0.2864,0.2336,0.1616,0.1311,0.1269,0.9322,0.696,5226.391035308598
1686,2017-09-10 11:30:00,35.6274,168.18105,19.0,11.0,822.223,20.4,0.2396,0.1815,0.1068,0.0688,0.0626,0.9933,0.6216,5224.8323161201815
1687,2017-09-11 11:00:00,37.73333,156.28909,18.0,12.0,824.732,23.3,0.2534,0.1961,0.1121,0.0708,0.0634,0.9952,0.6145,5210.309150389053
1688,2017-09-11 11:30:00,35.98925,168.4309,13.0,10.0,824.477,24.1,0.2309,0.1746,0.1002,0.0642,0.0613,0.9974,0.6143,5249.655977308569
1689,2017-09-12 06:30:00,81.01693,92.24082,16.0,11.0,821.055,18.5,0.1359,0.1067,0.0618,0.0414,0.0375,0.9924,0.6199,3859.277037330032
1690,2017-09-12 07:00:00,75.30558,97.14582,14.0,11.0,821.127,18.5,0.1506,0.1154,0.0661,0.0432,0.0394,0.9903,0.6103,4428.413186468833
1691,2017-09-12 07:30:00,69.6411,102.25888,17.0,13.0,821.163,17.9,0.1491,0.1146,0.0662,0.0433,0.0404,0.9299,0.659,4750.043168326764
1692,2017-09-12 08:00:00,64.08388,107.7022,19.0,13.0,821.134,17.9,0.1255,0.0959,0.0553,0.0366,0.0362,0.992,0.6232,4996.719860745592
1693,2017-09-12 08:30:00,58.69836,113.61865,17.0,12.0,821.088,18.8,0.1266,0.097,0.0556,0.0365,0.0359,0.9115,0.6416,5123.8409010828655
1694,2017-09-12 09:00:00,53.56377,120.17687,16.0,11.0,820.932,18.1,0.125,0.0952,0.0543,0.0355,0.0368,0.9368,0.6399,5209.471774789832
1695,2017-09-12 10:00:00,44.48773,136.0097,11.0,8.0,820.632,17.7,0.1154,0.0902,0.0527,0.035,0.0369,0.8955,0.6532,5327.79250014739
1696,2017-09-12 10:30:00,40.84954,145.67027,12.0,9.0,820.277,17.9,0.1145,0.0886,0.0511,0.0352,0.0355,0.8732,0.6383,5361.082015367315
1697,2017-09-12 11:00:00,38.06911,156.61694,14.0,10.0,819.975,17.6,0.1194,0.0912,0.0524,0.0329,0.0356,0.9998,0.6255,5374.021285545422
1698,2017-09-12 11:30:00,36.35278,168.67747,16.0,12.0,819.656,17.3,0.1432,0.1089,0.0616,0.0414,0.0419,0.9406,0.6331,5350.114806990497
1699,2017-09-12 12:00:00,35.85888,181.36555,12.0,8.0,819.111,17.1,0.1423,0.1081,0.064,0.0429,0.0429,0.8814,0.6818,5354.256081312287
1700,2017-09-12 13:30:00,41.60639,216.46949,13.0,9.0,818.01,17.0,0.1673,0.1269,0.0787,0.0551,0.0509,0.9733,0.5828,5285.953133966337
1701,2017-09-12 14:00:00,45.4115,225.84111,14.0,9.0,817.619,17.1,0.1464,0.1122,0.0682,0.0496,0.0488,0.9398,0.6617,5282.063586225302
1702,2017-09-12 14:30:00,49.8323,234.02368,27.0,13.0,817.288,17.1,0.1416,0.1084,0.0667,0.0483,0.0472,0.9759,0.6565,5235.881061840519
1703,2017-09-13 06:30:00,81.1915,92.59602,15.0,11.0,815.929,17.0,0.0716,0.0578,0.0329,0.025,0.0257,0.9589,0.6376,4072.0114276000136
1704,2017-09-13 07:30:00,69.82618,102.62783,21.0,13.0,815.742,16.4,0.0886,0.0678,0.0383,0.0268,0.029,0.9839,0.6477,4890.139406729886
1705,2017-09-13 08:00:00,64.27894,108.08066,25.0,15.0,815.741,16.4,0.0899,0.069,0.0406,0.0287,0.03,0.9864,0.6116,5066.94208953427
1706,2017-09-13 08:30:00,58.90722,114.00732,29.0,18.0,815.558,17.0,0.0932,0.072,0.0431,0.0307,0.0316,0.9998,0.6205,5179.030735484334
1707,2017-09-13 15:30:00,60.24269,247.358,20.0,13.0,813.768,18.1,0.0985,0.0744,0.0444,0.0324,0.034,0.9981,0.6129,5141.783494871797
1708,2017-09-13 16:30:00,71.25706,258.4971,12.0,10.0,813.298,15.6,0.0907,0.0686,0.0393,0.0306,0.0323,0.9998,0.6068,4823.664801546633
1709,2017-09-15 06:30:00,81.54294,93.30838,10.0,8.0,811.328,11.1,0.0227,0.0238,0.0156,0.0157,0.0193,1.0,0.7319,4247.795814509113
1710,2017-09-15 08:30:00,59.3302,114.78269,15.0,10.0,811.297,11.3,0.0387,0.0331,0.0218,0.0183,0.0243,0.9983,0.6334,5296.5200096304525
1711,2017-09-15 09:00:00,54.25039,121.36637,12.0,8.0,811.242,10.7,0.0397,0.0365,0.0241,0.0189,0.026,0.9084,0.5325,5370.2548724908
1712,2017-09-15 09:30:00,49.53724,128.77262,13.0,8.0,811.203,11.1,0.0465,0.042,0.0281,0.0229,0.0297,0.9956,0.64,5412.378454638077
1713,2017-09-15 10:00:00,45.32359,137.19243,12.0,7.0,811.054,11.9,0.0526,0.0471,0.0324,0.0265,0.0323,0.9717,0.6501,5443.931730570658
1714,2017-09-15 10:30:00,41.7759,146.78114,12.0,7.0,810.931,11.7,0.0571,0.0515,0.0347,0.0276,0.0347,0.9728,0.6098,5460.998175801055
1715,2017-09-15 11:00:00,39.08765,157.57737,12.0,7.0,810.753,11.0,0.0599,0.0537,0.0373,0.0295,0.0342,0.894,0.6626,5475.840664449227
1716,2017-09-15 11:30:00,37.45268,169.39661,11.0,7.0,810.626,11.7,0.0674,0.0576,0.0402,0.0313,0.0382,0.9015,0.6539,5473.054880729989
1717,2017-09-15 12:00:00,37.01557,181.77248,11.0,7.0,810.257,12.6,0.0512,0.0469,0.0321,0.0269,0.0314,0.9437,0.6324,5496.974244140863
1718,2017-09-16 16:00:00,66.64762,252.41511,17.0,12.0,818.006,15.5,0.2075,0.1517,0.0883,0.0582,0.0542,0.9825,0.6199,4742.583810481479
1719,2017-09-16 17:00:00,77.88491,262.81822,13.0,10.0,818.45,16.9,0.1777,0.1298,0.0739,0.0508,0.0469,0.9956,0.6232,4113.632807308187
1720,2017-09-17 10:00:00,45.89113,137.96603,20.0,10.0,819.881,14.8,0.2087,0.1602,0.0995,0.0644,0.0619,0.9991,0.6015,5207.530251708134
1721,2017-09-18 06:30:00,82.07579,94.37996,10.0,9.0,818.131,11.6,0.0807,0.0637,0.0365,0.0266,0.0271,1.0,0.6023,3882.718455076497
1722,2017-09-18 07:00:00,76.39209,99.31652,10.0,9.0,818.313,11.0,0.0971,0.0721,0.041,0.0278,0.0283,0.953,0.5829,4497.563157127522
1723,2017-09-18 07:30:00,70.7708,104.47269,14.0,11.0,818.324,10.5,0.106,0.0779,0.044,0.0291,0.0292,0.9613,0.5851,4798.165833960292
1724,2017-09-18 08:00:00,65.2769,109.9678,15.0,11.0,818.278,10.2,0.1019,0.0753,0.0429,0.028,0.0292,0.9967,0.5803,5005.360667026768
1725,2017-09-18 09:00:00,54.95413,122.54255,14.0,10.0,817.943,8.1,0.1015,0.0755,0.0458,0.0312,0.0315,0.9918,0.5742,5222.222761310926
1726,2017-09-18 09:30:00,50.31025,129.95395,13.0,8.0,817.837,9.5,0.0979,0.0745,0.0434,0.0286,0.0336,0.8828,0.6224,5293.071863564807
1727,2017-09-18 10:00:00,46.17781,138.34796,10.0,7.0,817.453,9.4,0.0955,0.0732,0.0427,0.0282,0.0316,0.9926,0.6098,5346.371804017544
1728,2017-09-18 10:30:00,42.71958,147.85823,11.0,7.0,817.195,10.6,0.0966,0.0748,0.0437,0.0292,0.0338,0.8333,0.6275,5378.669485308096
1729,2017-09-18 11:00:00,40.12121,158.50118,10.0,7.0,816.718,10.7,0.0959,0.0739,0.0439,0.0286,0.0325,0.8497,0.6443,5398.065491677564
1730,2017-09-18 11:30:00,38.56455,170.08344,8.0,6.0,816.181,11.2,0.0982,0.0771,0.0455,0.0298,0.0349,0.7953,0.613,5403.728687943297
1731,2017-09-18 12:30:00,39.00799,194.11848,15.0,8.0,815.003,12.1,0.1022,0.0781,0.0474,0.0319,0.0347,0.744,0.6307,5397.15950776196
1732,2017-09-18 13:00:00,40.96881,205.3927,9.0,7.0,814.514,12.1,0.1159,0.0894,0.0523,0.0343,0.0366,0.7896,0.6299,5359.221477460918
1733,2017-09-18 14:00:00,47.6373,224.71315,9.0,7.0,813.631,10.3,0.1191,0.0874,0.0515,0.0325,0.0365,0.8871,0.5884,5286.433909477262
1734,2017-09-18 15:00:00,56.77913,239.81209,14.0,11.0,813.034,11.9,0.1123,0.0832,0.0486,0.0346,0.0351,0.9999,0.5758,5167.851522571341
1735,2017-09-18 15:30:00,61.91916,246.15821,13.0,9.0,812.856,11.9,0.1032,0.0755,0.0439,0.0308,0.0319,0.9994,0.6287,5084.066956288487
1736,2017-09-18 17:00:00,78.51772,262.33224,12.0,9.0,812.514,12.4,0.0861,0.0639,0.0365,0.0279,0.0281,0.9801,0.6265,4325.241649363224
1737,2017-09-18 17:30:00,84.21049,267.20537,9.0,8.0,812.383,11.4,0.0556,0.0463,0.027,0.0238,0.0242,0.9998,0.6566,3547.1817020606327
1738,2017-09-19 17:00:00,78.83473,262.08923,11.0,9.0,805.651,8.1,0.053,0.0477,0.0349,0.0316,0.0323,0.8956,0.7352,4474.729974964332
1739,2017-09-20 06:30:00,82.43466,95.09499,11.0,9.0,814.886,11.8,0.0404,0.0402,0.0309,0.0303,0.0365,0.9959,0.7275,4092.0065673678655
1740,2017-09-20 07:30:00,71.15739,105.20826,13.0,10.0,814.741,11.3,0.0547,0.0485,0.0348,0.031,0.0366,0.9905,0.6478,4980.818312106228
1741,2017-09-20 08:00:00,65.68638,110.71771,15.0,10.0,814.584,11.2,0.0539,0.0475,0.0356,0.0308,0.0373,0.9912,0.6469,5165.81026082222
1742,2017-09-20 08:30:00,60.41733,116.70301,17.0,11.0,814.659,10.6,0.0595,0.0525,0.0394,0.0343,0.0409,0.9157,0.7194,5281.28901879892
1743,2017-09-20 09:30:00,50.83505,130.72863,12.0,8.0,814.584,11.2,0.0692,0.0592,0.044,0.0367,0.0462,0.8745,0.7191,5399.006372865549
1744,2017-09-20 10:00:00,46.75666,139.10154,11.0,7.0,814.214,11.3,0.0674,0.0595,0.0439,0.0368,0.046,0.9384,0.5874,5440.532167963507
1745,2017-09-20 10:30:00,43.3573,148.55616,13.0,7.0,813.981,12.0,0.0684,0.0612,0.0469,0.0385,0.047,0.8761,0.6891,5465.862301095398
1746,2017-09-20 11:00:00,40.8174,159.09577,10.0,6.0,813.539,11.7,0.0688,0.0617,0.046,0.037,0.0486,0.8863,0.6865,5480.878660594712
1747,2017-09-20 12:30:00,39.80352,194.16256,13.0,7.0,812.222,13.8,0.0673,0.0662,0.0483,0.0439,0.0543,0.8564,0.7466,5483.511936250048
1748,2017-09-20 13:30:00,44.68122,215.35683,15.0,8.0,811.486,13.0,0.0711,0.0653,0.0495,0.0437,0.0501,0.9316,0.6202,5444.450916876226
1749,2017-09-20 14:00:00,48.38621,224.3503,15.0,9.0,811.259,12.1,0.0746,0.0682,0.0518,0.0448,0.0506,0.9418,0.6753,5407.293171632539
1750,2017-09-20 14:30:00,52.70094,232.30172,15.0,10.0,811.084,12.2,0.084,0.0729,0.0559,0.0482,0.0531,0.9244,0.6766,5344.268633979331
1751,2017-09-20 17:00:00,79.15199,261.84621,12.0,9.0,810.797,12.9,0.0884,0.0746,0.0562,0.0529,0.0556,0.8671,0.7413,4384.963487273824
1752,2017-09-21 07:00:00,76.94901,100.4013,10.0,8.0,809.765,6.2,0.0224,0.0221,0.0149,0.0139,0.0177,0.9824,0.723,4690.009125214765
1753,2017-09-21 07:30:00,71.3525,105.57504,11.0,8.0,809.81,6.1,0.0225,0.0217,0.0144,0.0131,0.0165,0.9902,0.684,4992.990871706319
1754,2017-09-21 08:00:00,65.89324,111.09108,12.0,8.0,809.704,5.9,0.0242,0.0226,0.0144,0.0134,0.0176,1.0,0.7144,5169.800932376223
1755,2017-09-21 08:30:00,60.63963,117.08288,17.0,11.0,809.559,6.0,0.0236,0.023,0.0157,0.0139,0.0187,0.9886,0.6853,5285.176177594057
1756,2017-09-21 09:00:00,55.67401,123.70161,9.0,7.0,809.545,6.2,0.0219,0.0231,0.015,0.0121,0.019,1.0,0.7054,5363.433460122751
1757,2017-09-21 09:30:00,51.10014,131.11172,16.0,9.0,809.366,6.6,0.0208,0.0235,0.0165,0.0145,0.0194,1.0,0.7373,5415.550727614751
1758,2017-09-21 15:30:00,62.93453,245.44916,9.0,7.0,806.052,8.7,0.0374,0.0348,0.0266,0.0253,0.0282,0.8939,0.7559,5219.372608090378
1759,2017-09-21 16:30:00,73.82602,256.55075,9.0,8.0,806.011,9.1,0.0463,0.0429,0.0327,0.0322,0.0352,0.8698,0.7558,4850.630400295083
1760,2017-09-21 17:00:00,79.46934,261.6032,11.0,9.0,806.237,9.4,0.0308,0.032,0.0253,0.0267,0.0295,0.9362,0.7588,4474.531268266712
1761,2017-09-22 07:00:00,77.13659,100.762,8.0,7.0,810.485,9.5,0.0222,0.0221,0.0152,0.0156,0.0203,0.9956,0.6641,4692.769868287786
1762,2017-09-22 08:00:00,66.10149,111.46323,11.0,8.0,810.793,9.6,0.0302,0.0275,0.0208,0.0192,0.0237,0.9661,0.685,5168.39463144836
1763,2017-09-22 08:30:00,60.86348,117.46104,14.0,9.0,810.82,10.8,0.0326,0.0293,0.021,0.0204,0.0266,0.9959,0.6871,5279.380145323902
1764,2017-09-30 07:00:00,78.67053,103.61343,10.0,7.0,818.4,8.1,0.0361,0.0279,0.0152,0.0116,0.0177,1.0,0.5895,4504.418181189904
1765,2017-09-30 08:00:00,67.81466,114.3804,12.0,8.0,818.482,6.8,0.0386,0.0299,0.0165,0.012,0.0173,0.9785,0.5879,5084.864599496123
1766,2017-09-30 08:30:00,62.70639,120.40876,14.0,9.0,818.486,8.6,0.0432,0.0328,0.0184,0.0147,0.0189,0.9484,0.6255,5202.554778879608
1767,2017-10-01 07:00:00,78.8663,103.96366,9.0,7.0,810.8,12.5,0.0376,0.0312,0.0181,0.0151,0.018,1.0,0.6204,4514.899822946284
1768,2017-10-01 07:30:00,73.36629,109.17517,12.0,9.0,810.445,12.0,0.0454,0.0366,0.0217,0.0175,0.0197,0.9899,0.6348,4879.702007930514
1769,2017-10-01 08:30:00,62.94279,120.76552,14.0,9.0,810.078,11.3,0.0516,0.0406,0.0247,0.0184,0.0223,0.9884,0.6215,5209.56394712059
1770,2017-10-01 09:00:00,58.17567,127.39535,16.0,10.0,809.851,11.0,0.051,0.0424,0.0246,0.0218,0.0231,0.9998,0.6189,5298.949311779886
1771,2017-10-01 09:30:00,53.83583,134.7569,14.0,9.0,809.515,11.6,0.0541,0.0439,0.0281,0.0215,0.0221,0.9943,0.6023,5357.246903402463
1772,2017-10-01 10:00:00,50.04786,142.9638,16.0,9.0,809.092,12.0,0.0604,0.0478,0.0315,0.0257,0.0244,0.9972,0.6269,5395.797137044491
1773,2017-10-04 07:30:00,73.99138,110.21932,14.0,10.0,825.111,14.0,0.131,0.0954,0.0537,0.0346,0.0349,0.9989,0.6168,4557.371746284931
1774,2017-10-04 08:00:00,68.70041,115.78512,19.0,12.0,824.929,14.4,0.1255,0.0909,0.0504,0.0335,0.0313,0.9962,0.6376,4848.093912123878
1775,2017-10-04 08:30:00,63.65923,121.817,18.0,12.0,824.754,14.1,0.1255,0.0905,0.0511,0.0335,0.0322,0.9916,0.6524,5014.641619109864
1776,2017-10-04 09:00:00,58.95217,128.43892,14.0,10.0,824.475,13.8,0.1226,0.0894,0.0499,0.0317,0.032,0.9996,0.5981,5125.173632222483
1777,2017-10-04 09:30:00,54.68129,135.77355,11.0,8.0,824.065,13.8,0.1036,0.074,0.0421,0.0286,0.0283,0.9991,0.6463,5237.886443817592
1778,2017-10-04 10:00:00,50.9689,143.92244,17.0,10.0,823.725,13.8,0.1133,0.0821,0.0463,0.0282,0.0299,0.9999,0.6262,5274.932044617473
1779,2017-10-04 10:30:00,47.95476,152.93082,12.0,8.0,823.389,14.7,0.0965,0.071,0.0385,0.0255,0.0273,0.9999,0.6016,5333.313912635021
1780,2017-10-04 13:00:00,47.27995,204.33311,16.0,9.0,820.708,18.5,0.2107,0.1502,0.0879,0.0622,0.0544,0.9828,0.6659,5167.764613807718
1781,2017-10-04 16:00:00,72.55578,248.13449,16.0,12.0,818.952,17.6,0.1842,0.1352,0.0797,0.054,0.0484,0.9824,0.6546,4515.550264466934
1782,2017-10-05 07:00:00,79.65801,105.34518,12.0,9.0,821.686,12.6,0.0805,0.0625,0.0369,0.0279,0.03,0.995,0.635,4251.523848741328
1783,2017-10-05 07:30:00,74.20178,110.56245,13.0,10.0,821.948,11.6,0.0794,0.0599,0.0352,0.0266,0.0288,1.0,0.6111,4712.238140311348
1784,2017-10-05 08:00:00,68.92466,116.12924,15.0,10.0,821.91,12.4,0.0759,0.0552,0.0318,0.0243,0.0252,0.9997,0.6124,4966.078755966981
1785,2017-10-05 08:30:00,63.90036,122.1608,13.0,9.0,821.895,12.7,0.0752,0.0541,0.0327,0.0249,0.0259,0.9984,0.6264,5116.481221795989
1786,2017-10-05 10:00:00,51.27741,144.23198,16.0,9.0,821.327,12.7,0.0773,0.0551,0.0306,0.0239,0.0271,0.95,0.6538,5334.551937724291
1787,2017-10-05 10:30:00,48.28844,153.20571,12.0,8.0,820.923,13.2,0.0719,0.0525,0.0301,0.0237,0.0244,0.9819,0.6595,5373.533775301327
1788,2017-10-05 11:00:00,46.14137,162.96371,8.0,6.0,820.552,13.9,0.0833,0.0595,0.0354,0.0258,0.0274,1.0,0.6382,5374.393104724646
1789,2017-10-05 12:00:00,44.82884,183.89664,15.0,8.0,819.837,15.5,0.1026,0.0731,0.0406,0.0295,0.0306,0.9949,0.6047,5353.323501143735
1790,2017-10-05 12:30:00,45.75187,194.33616,19.0,10.0,819.156,16.0,0.1132,0.0809,0.0459,0.0326,0.0331,1.0,0.6098,5327.044144239911
1791,2017-10-05 15:30:00,67.65181,242.23615,21.0,15.0,817.605,19.6,0.2308,0.1664,0.0959,0.0657,0.0581,0.996,0.5992,4654.599043795599
1792,2017-10-06 16:30:00,78.61019,252.94912,21.0,10.0,810.038,5.4,0.0502,0.0425,0.0274,0.0199,0.0199,0.9981,0.6658,4508.895858529075
1793,2017-10-06 17:00:00,84.1439,257.96065,13.0,10.0,810.859,4.6,0.0324,0.0348,0.024,0.0208,0.0209,0.9844,0.7113,3727.814097962
1794,2017-10-08 08:00:00,69.60386,117.14262,14.0,9.0,809.205,6.0,0.0222,0.0186,0.0101,0.0101,0.0145,1.0,0.5513,5072.214051327564
1795,2017-10-08 08:30:00,64.63027,123.17029,12.0,9.0,809.789,6.7,0.0281,0.0222,0.0129,0.0125,0.0196,0.9999,0.6459,5207.360252659393
1796,2017-10-08 09:00:00,60.00262,129.77396,14.0,9.0,809.75,7.0,0.0304,0.0243,0.0149,0.0117,0.0195,0.9999,0.6369,5299.799556359556
1797,2017-10-08 09:30:00,55.82167,137.06469,8.0,6.0,809.553,7.6,0.0323,0.0257,0.0165,0.0128,0.0172,1.0,0.6153,5364.136660311454
1798,2017-10-08 10:00:00,52.20645,145.12925,12.0,8.0,809.183,7.2,0.0336,0.027,0.0164,0.013,0.0177,1.0,0.612,5407.769132585841
1799,2017-10-08 11:00:00,47.21071,163.60203,10.0,7.0,808.428,7.8,0.0421,0.0305,0.0206,0.0163,0.018,0.9958,0.634,5447.1595771763
1800,2017-10-08 12:00:00,45.9844,184.11107,13.0,8.0,807.581,9.4,0.0547,0.0405,0.0247,0.0195,0.021,0.9864,0.6555,5429.441270968362
1801,2017-10-08 12:30:00,46.91732,194.32458,16.0,9.0,806.713,9.5,0.0589,0.0425,0.0235,0.0219,0.0223,0.9978,0.6617,5415.2603409329
1802,2017-10-08 14:00:00,55.08127,221.28568,9.0,7.0,805.762,10.6,0.0701,0.0514,0.0297,0.0255,0.0246,0.9497,0.6247,5291.038223048491
1803,2017-10-08 15:30:00,68.63437,241.56372,12.0,9.0,805.58,11.3,0.072,0.053,0.0321,0.0263,0.0268,0.951,0.6112,4977.858452379034
1804,2017-10-08 16:30:00,79.22501,252.47259,16.0,12.0,805.973,11.2,0.0556,0.0441,0.0278,0.0257,0.0267,0.9986,0.6697,4401.308220763409
1805,2017-10-10 08:00:00,70.06183,117.80109,11.0,8.0,824.04,3.0,0.0266,0.0217,0.0127,0.0094,0.0197,1.0,0.5126,5032.884948598202
1806,2017-10-10 12:30:00,47.68607,194.30582,10.0,7.0,822.034,3.1,0.0334,0.0252,0.0171,0.013,0.015,0.997,0.6165,5457.941463047355
1807,2017-10-10 13:00:00,49.58306,203.90406,14.0,9.0,821.442,3.2,0.0319,0.0234,0.0145,0.0125,0.0141,0.9879,0.6039,5441.272371977437
1808,2017-10-10 16:00:00,74.45304,246.74039,11.0,9.0,819.574,6.3,0.038,0.0279,0.0149,0.0136,0.0144,0.9863,0.6527,4804.431331280552
1809,2017-10-10 16:30:00,79.83071,251.99652,9.0,8.0,819.56,6.3,0.0373,0.0278,0.0154,0.0144,0.0153,1.0,0.6063,4371.242059294561
1810,2017-10-12 08:00:00,70.52364,118.44472,15.0,10.0,813.943,6.0,0.0238,0.0192,0.0113,0.0115,0.0129,0.984,0.6643,5035.623194209505
1811,2017-10-12 08:30:00,65.61739,124.46062,15.0,10.0,814.104,5.7,0.0275,0.0209,0.013,0.0136,0.0145,0.9373,0.6682,5175.863257008672
1812,2017-10-12 09:00:00,61.06758,131.03769,15.0,10.0,814.076,5.5,0.0348,0.0243,0.0154,0.0145,0.0152,1.0,0.6361,5260.929313428657
1813,2017-10-12 10:00:00,53.45045,146.2494,14.0,9.0,813.697,6.9,0.0278,0.0214,0.0129,0.0137,0.0137,0.9915,0.6744,5387.444957232241
1814,2017-10-12 10:30:00,50.62635,154.97484,15.0,9.0,813.514,6.4,0.0307,0.023,0.014,0.0144,0.0149,0.9867,0.6664,5417.540731754511
1815,2017-10-12 11:00:00,48.62913,164.3777,12.0,8.0,813.281,6.9,0.0284,0.0223,0.0133,0.0129,0.0129,0.9903,0.6278,5439.100755061732
1816,2017-10-12 11:30:00,47.5671,174.26714,11.0,7.0,812.923,8.1,0.0314,0.0246,0.0158,0.0152,0.0151,1.0,0.638,5442.385150350801
1817,2017-10-12 13:30:00,53.0656,212.56498,10.0,7.0,811.673,8.2,0.0439,0.0327,0.022,0.0204,0.0183,0.992,0.6497,5368.82027814026
1818,2017-10-12 14:00:00,56.51105,220.62865,15.0,10.0,811.667,8.6,0.0494,0.0359,0.0231,0.0212,0.021,0.9999,0.6301,5313.0533126387245
1819,2017-10-12 14:30:00,60.54329,227.95061,14.0,9.0,811.874,8.3,0.0578,0.0426,0.0269,0.0254,0.0248,0.9138,0.6699,5225.6499262655125
1820,2017-10-12 15:00:00,65.04502,234.59924,9.0,8.0,811.997,8.8,0.0662,0.0472,0.0306,0.0284,0.0272,0.9499,0.6616,5107.390119130276
1821,2017-10-12 15:30:00,69.91506,240.67257,10.0,8.0,812.243,9.3,0.0596,0.0439,0.0283,0.0254,0.0255,0.987,0.6548,4960.638875138955
1822,2017-10-12 16:00:00,75.06761,246.27781,14.0,10.0,812.529,9.7,0.0578,0.0429,0.0265,0.025,0.0246,0.9991,0.6752,4714.244206423113
1823,2017-10-12 16:30:00,80.42616,251.52085,10.0,8.0,812.912,8.5,0.0478,0.0373,0.0237,0.0234,0.0239,0.9906,0.6969,4272.810617053124
1824,2017-10-13 07:00:00,81.2821,107.9881,13.0,9.0,820.162,9.1,0.1254,0.0963,0.0581,0.0428,0.0428,0.9429,0.6412,3838.702238649432
1825,2017-10-13 08:00:00,70.75588,118.76068,17.0,11.0,820.202,9.3,0.1337,0.0981,0.0589,0.0423,0.04,0.992,0.6213,4735.360296837411
1826,2017-10-13 08:30:00,65.86633,124.77249,15.0,11.0,820.074,9.4,0.1335,0.0966,0.0581,0.0421,0.0379,0.9821,0.6358,4934.730367555299
1827,2017-10-13 10:00:00,53.76182,146.51535,15.0,10.0,819.036,9.3,0.1363,0.0996,0.0608,0.0435,0.0392,0.9987,0.608,5221.452048734483
1828,2017-10-13 10:30:00,50.95954,155.20476,12.0,9.0,818.659,8.9,0.1456,0.1057,0.066,0.0465,0.0401,0.9893,0.6109,5239.448525223196
1829,2017-10-13 11:00:00,48.98173,164.55794,12.0,9.0,818.201,9.1,0.1452,0.1045,0.0643,0.0457,0.0405,0.9999,0.5559,5266.569786382343
1830,2017-10-13 11:30:00,47.93451,174.3857,10.0,8.0,817.82,9.8,0.1635,0.1218,0.0773,0.0605,0.0545,0.9586,0.6397,5266.943492974051
1831,2017-10-13 12:30:00,48.82459,194.26001,13.0,9.0,816.879,10.0,0.214,0.1547,0.0944,0.0669,0.0591,0.9648,0.6221,5157.549569032939
1832,2017-10-13 13:00:00,50.70813,203.67383,12.0,8.0,816.446,10.3,0.2483,0.1777,0.1068,0.0749,0.0653,0.9902,0.6257,5077.549007649544
1833,2017-10-13 13:30:00,53.42911,212.43784,15.0,10.0,816.192,10.4,0.262,0.1931,0.124,0.0923,0.0819,0.8979,0.64,5034.391663448556
1834,2017-10-13 14:00:00,56.86266,220.46444,16.0,10.0,815.93,10.5,0.2176,0.1571,0.0938,0.0673,0.0571,0.9976,0.6245,5014.232394044955
1835,2017-10-13 14:30:00,60.88197,227.75982,14.0,10.0,815.653,10.9,0.2004,0.1459,0.0884,0.0625,0.0531,0.993,0.6217,4946.105173602298
1836,2017-10-13 15:00:00,65.37092,234.39,13.0,10.0,815.504,12.1,0.1891,0.1374,0.0827,0.0589,0.0513,1.0,0.6607,4833.817993108881
1837,2017-10-13 16:30:00,80.71969,251.28316,13.0,9.0,815.333,12.1,0.1797,0.1356,0.0836,0.0618,0.0546,0.9999,0.6307,3785.54814281284
1838,2017-10-17 07:30:00,76.79979,114.43568,11.0,8.0,822.727,3.4,0.0226,0.0175,0.0092,0.009,0.0095,0.994,0.6449,4699.1097277926665
